Date,Adj_Close,Close,High,Low,Open,Volume,Year,Month,Quarter,Day,Day_of_Week,Daily_Return,Price_Change,High_Low_Spread,Open_Close_Spread,MA20,MA50,MA100,MA200,Above_MA20,Above_MA50,Above_MA100,Above_MA200,Golden_Cross,Death_Cross,RSI,RSI_Signal,EMA12,EMA26,MACD,Signal_Line,MACD_Histogram,MACD_Buy,MACD_Sell,Rolling_STD,Upper_Band,Lower_Band,BB_Signal
1999-02-05,0.0377971492707729,0.0412760004401207,0.0416669994592666,0.0397140011191368,0.0407549999654293,136848000,1999,2,1,5,Friday,0.02922398334803722,0.0005210004746913979,0.0019529983401297968,-0.0005210004746913979,,,,,False,False,False,False,False,False,,Neutral,0.04034750503353867,0.04069567431794036,-0.00034816928440169204,-0.0001901352051446552,-0.00015803407925703684,False,False,,,,Normal
1999-02-08,0.0364858545362949,0.0398439988493919,0.0416669994592666,0.0398439988493919,0.0415359996259212,154080000,1999,2,1,8,Monday,-0.034693322401869064,-0.0016920007765292983,0.0018230006098746976,0.0016920007765292983,,,,,False,False,False,False,False,False,,Neutral,0.040270042543669934,0.040632587246196034,-0.00036254470252609916,-0.000224617104620944,-0.00013792759790515516,False,False,,,,Normal
1999-02-09,0.035054575651884,0.038281001150608,0.0408850014209747,0.0377600006759166,0.0406249985098838,86976000,1999,2,1,9,Tuesday,-0.03922793253488299,-0.002343997359275797,0.0031250007450580944,0.002343997359275797,,,,,False,False,False,False,False,False,,Neutral,0.03996403617550656,0.040458395683559883,-0.0004943595080533214,-0.0002785655853074195,-0.00021579392274590192,False,False,,,,Normal
1999-02-10,0.0346974544227123,0.037891000509262,0.0393229983747005,0.0372399985790252,0.038281001150608,148224000,1999,2,1,10,Wednesday,-0.01018783808217627,-0.0003900006413459986,0.0020829997956752985,0.0003900006413459986,,,,,False,False,False,False,False,False,42.68321041008894,Neutral,0.03964510761146894,0.04026821826324152,-0.0006231106517725835,-0.00034747459860045226,-0.0002756360531721312,False,False,,,,Normal
1999-02-11,0.0376781225204467,0.0411459989845752,0.0427079983055591,0.0380209982395172,0.0380209982395172,132240000,1999,2,1,11,Thursday,0.08590426305891707,0.003125000745058004,0.004687000066041905,-0.003125000745058004,,,,,False,False,False,False,False,False,50.26411568775732,Neutral,0.03987601397656221,0.040333239057414386,-0.0004572250808521777,-0.0003694246950507974,-8.780038580138034e-05,False,False,,,,Normal
1999-02-12,0.0398245640099048,0.0434900000691413,0.0437499992549419,0.0416669994592666,0.0416669994592666,109728000,1999,2,1,12,Friday,0.056967898274746354,0.0018230006098746976,0.0020829997956752985,-0.0018230006098746976,,,,,False,False,False,False,False,False,45.97695933305499,Neutral,0.04043201183695899,0.040567073206431194,-0.00013506136947220165,-0.0003225520299350782,0.00018749066046287656,True,False,,,,Normal
1999-02-16,0.0400626398622989,0.0437499992549419,0.046094000339508,0.0393229983747005,0.0442709997296333,211008000,1999,2,1,16,Tuesday,0.005978367104788385,-0.0005210004746913979,0.0067710019648075034,0.0005210004746913979,,,,,False,False,False,False,False,False,55.03324170359132,Neutral,0.0409424714397256,0.04080284550632088,0.00013962593340471896,-0.00023011643726711877,0.00036974237067183773,False,False,,,,Normal
1999-02-17,0.0379162020981311,0.0414059981703758,0.0432289987802505,0.0406249985098838,0.0427079983055591,67728000,1999,2,1,17,Wednesday,-0.05357716855963879,-0.0013020001351832997,0.0026040002703667034,0.0013020001351832997,,,,,False,False,False,False,False,False,49.39624958119575,Neutral,0.041013783244441014,0.040847523481436054,0.00016625976300495976,-0.00015084119721270307,0.0003171009602176628,False,False,,,,Normal
1999-02-18,0.0385123342275619,0.0420570001006126,0.0432289987802505,0.0408850014209747,0.0427079983055591,70704000,1999,2,1,18,Thursday,0.015722406390447974,-0.0006509982049465041,0.002343997359275804,0.0006509982049465041,,,,,False,False,False,False,False,False,51.17687024798299,Neutral,0.041174278145390486,0.0409371143421158,0.0002371638032746884,-7.324019711522477e-05,0.00031040400038991316,False,False,,,,Normal
1999-02-19,0.0398245640099048,0.0434900000691413,0.0442709997296333,0.0411459989845752,0.0416669994592666,75360000,1999,2,1,19,Friday,0.03407280512401134,0.0018230006098746976,0.0031250007450580944,-0.0018230006098746976,0.04096364993602032,,,,True,False,False,False,False,False,59.03770151939753,Neutral,0.041530543056736764,0.041126216988562135,0.00040432606817462913,2.2273055942746016e-05,0.00038205301223188313,False,False,0.0021263587411531307,0.04521636741832658,0.03671093245371406,Normal
1999-02-22,0.0400626398622989,0.0437499992549419,0.0447920002043247,0.0414059981703758,0.0442709997296333,205248000,1999,2,1,22,Monday,0.005978367104788385,-0.0005210004746913979,0.0033860020339488983,0.0005210004746913979,0.04110034983605142,,,,True,False,False,False,False,False,58.023987524085435,Neutral,0.04187199785646063,0.0413205712305162,0.0005514266259444359,0.000128103769943084,0.0004233228560013519,False,False,0.0022158982144428,0.04553214626493702,0.036668553407165815,Normal
1999-02-23,0.0419700890779495,0.0458329990506172,0.0467449985444545,0.042187999933958,0.0447920002043247,138096000,1999,2,1,23,Tuesday,0.04761142471196744,0.0010409988462924957,0.0045569986104965,-0.0010409988462924957,0.041126349754631475,,,,True,False,False,False,False,False,71.42785746135547,Overbought,0.042481382655561645,0.041654825143116275,0.0008265575124453695,0.0002677945184435411,0.0005587629940018283,False,False,0.0022703108364358236,0.045666971427503124,0.036585728081759826,Overbought
1999-02-24,0.0453087948262691,0.0494790002703666,0.0546879991888999,0.0483070015907287,0.0526040010154247,612768000,1999,2,1,24,Wednesday,0.07954969771283826,-0.0031250007450581013,0.0063809975981711994,0.0031250007450581013,0.0415104497224092,,,,True,False,False,False,False,False,74.9999999999998,Overbought,0.04355793921168548,0.042234393671060744,0.0013235455406247348,0.0004789447228797799,0.0008446008177449549,False,False,0.0029406252158444344,0.04739170015409807,0.03562919929072033,Overbought
1999-02-25,0.0438784509897232,0.0479170009493827,0.0531250014901161,0.0471349991858005,0.0515629984438419,149136000,1999,2,1,25,Thursday,-0.03156893454695353,-0.003645997494459201,0.005990002304315602,0.003645997494459201,0.041822949796915004,,,,True,False,False,False,False,False,67.44362410614646,Neutral,0.04422856409440813,0.04265532754352904,0.001573236550879091,0.0006978030884796421,0.0008754334623994489,False,False,0.0032716044785197984,0.0483661587539546,0.03527974083987541,Normal
1999-02-26,0.0418510399758815,0.045703001320362,0.050000000745058,0.0453130006790161,0.0484380014240741,172608000,1999,2,1,26,Friday,-0.0462048873083577,-0.002735000103712096,0.004687000066041898,0.002735000103712096,0.04203129988163704,,,,True,False,False,False,False,False,59.44446969969087,Neutral,0.044455400590708724,0.042881081156627775,0.0015743194340809494,0.0008731063575999036,0.0007012130764810458,False,False,0.0033831531981542216,0.048797606277945486,0.0352649934853286,Normal
1999-03-01,0.0420900322496891,0.0459639988839626,0.0479170009493827,0.0437499992549419,0.046875,92160000,1999,3,1,1,Monday,0.00571073137562883,-0.0009110011160374035,0.0041670016944408,0.0009110011160374035,0.0423503497615456,,,,True,False,False,False,False,False,63.74292849753791,Neutral,0.0446874926358247,0.04310944543272665,0.0015780472030980514,0.0010140945266995333,0.0005639526763985181,False,False,0.0034405085654711062,0.04923136689248781,0.03546933263060339,Normal
1999-03-02,0.0417320057749748,0.0455729998648166,0.046094000339508,0.0447920002043247,0.0458329990506172,55248000,1999,3,1,2,Tuesday,-0.008506636250972921,-0.000259999185800594,0.0013020001351832997,0.000259999185800594,0.04261074978858227,,,,True,False,False,False,False,False,67.28453439253506,Neutral,0.04482372451720807,0.04329193094621479,0.001531793570993277,0.001117634335558282,0.00041415923543499495,False,False,0.003479205735429673,0.04956916125944162,0.03565233831772292,Normal
1999-03-03,0.0388703756034374,0.0424479991197586,0.0458329990506172,0.042187999933958,0.0458329990506172,61392000,1999,3,1,3,Wednesday,-0.06857131973597763,-0.003384999930858598,0.003644999116659199,0.003384999930858598,0.04287114981561894,,,,False,False,False,False,False,False,59.5618761869685,Neutral,0.044458228302215845,0.043229417477588405,0.0012288108246274396,0.0011398696333721136,8.894119125532596e-05,False,False,0.003242951337602652,0.04935705249082424,0.036385247140413635,Normal
1999-03-04,0.0380352362990379,0.0415359996259212,0.0447920002043247,0.0411459989845752,0.0445309989154338,57360000,1999,3,1,4,Thursday,-0.02148509971611079,-0.0029949992895125996,0.0036460012197494993,0.0029949992895125996,0.043046899884939135,,,,False,False,False,False,False,False,50.907569243658244,Neutral,0.044008654659708976,0.04310397911820565,0.0009046755415033289,0.0010928308149983567,-0.0001881552734950278,False,True,0.003056131267534895,0.04915916242000892,0.03693463734986935,Normal
1999-03-05,0.0401816852390766,0.0438800007104873,0.0440099984407424,0.0419269986450672,0.0419269986450672,78768000,1999,3,1,5,Friday,0.05643300042557042,0.0019530020654201022,0.0020829997956752014,-0.0019530020654201022,0.04323569983243937,,,,True,False,False,False,False,False,50.907569243658266,Neutral,0.04398886174444411,0.0431614621991154,0.0008273995453287053,0.0010397445610644265,-0.00021234501573572117,False,False,0.0029804567591912067,0.04919661335082178,0.03727478631405696,Normal
1999-03-08,0.040777813643217,0.0445309989154338,0.0458329990506172,0.0419269986450672,0.0427079983055591,75888000,1999,3,1,8,Monday,0.01483587498645833,0.0018230006098746976,0.003906000405549996,-0.0018230006098746976,0.04339844975620503,,,,True,False,False,False,False,False,51.78497902618983,Neutral,0.04407226746305791,0.04326290936328713,0.000809358099770778,0.0009936672688056968,-0.00018430916903491878,False,False,0.002956589025311004,0.04931162780682703,0.03748527170558302,Normal
1999-03-09,0.0420900322496891,0.0459639988839626,0.0466150008141994,0.0444010011851787,0.0444010011851787,143184000,1999,3,1,9,Tuesday,0.03217982985852452,0.0015629976987838953,0.002213999629020698,-0.0015629976987838953,0.043704449757933556,,,,True,False,False,False,False,False,60.86998315747797,Neutral,0.044363303066274014,0.04346299006852235,0.0009003129977516663,0.0009749964145948908,-7.468341684322441e-05,False,False,0.002885190458768763,0.04947483067547108,0.03793406884039603,Normal
1999-03-10,0.0413739569485187,0.0451820008456707,0.0466150008141994,0.0445309989154338,0.0466150008141994,235344000,1999,3,1,10,Wednesday,-0.017013272501943844,-0.001432999968528699,0.0020840018987655987,0.001432999968528699,0.044049499742686696,,,,True,False,False,False,False,False,57.40627043352499,Neutral,0.04448925657079658,0.04359032420016297,0.0008989323706336122,0.0009597836058026351,-6.085123516902293e-05,False,False,0.0026011164431435645,0.049251732628973824,0.03884726685639957,Normal
1999-03-11,0.0395855493843555,0.0432289987802505,0.0451820008456707,0.0432289987802505,0.0444010011851787,54288000,1999,3,1,11,Thursday,-0.04322522307259291,-0.0011720024049282005,0.0019530020654201993,0.0011720024049282005,0.04431639965623612,,,,False,False,False,False,False,False,49.39630534944712,Neutral,0.04429537075686642,0.043563559354243525,0.0007318114026228922,0.0009141891651666866,-0.00018237776254379434,False,False,0.002174877201727141,0.0486661540596904,0.03996664525278184,Normal
1999-03-12,0.0388703756034374,0.0424479991197586,0.0434900000691413,0.0416669994592666,0.0434900000691413,90768000,1999,3,1,12,Friday,-0.018066568334418776,-0.0010420009493826987,0.0018230006098746976,0.0010420009493826987,0.04438149966299529,,,,False,False,False,False,False,False,47.059354093301984,Neutral,0.0440111597357729,0.0434809252628002,0.0005302344729727002,0.0008373982267278893,-0.0003071637537551892,False,False,0.0020929260043939203,0.04856735167178313,0.040195647654207446,Normal
1999-03-15,0.0405397303402423,0.0442709997296333,0.0447920002043247,0.0432289987802505,0.0434900000691413,108816000,1999,3,1,15,Monday,0.042946679411942634,0.0007809996604919989,0.0015630014240742007,-0.0007809996604919989,0.044420549646019894,,,,False,False,False,False,False,False,46.43020485864563,Neutral,0.04405113511944373,0.04353944929738043,0.0005116858220633042,0.0007722557457949723,-0.0002605699237316682,False,False,0.002082677762975303,0.0485859051719705,0.04025519412006929,Normal
1999-03-16,0.0392284207046031,0.0428389981389045,0.0450519993901252,0.0424479991197586,0.0445309989154338,79152000,1999,3,1,16,Tuesday,-0.032346267296292086,-0.0016920007765292983,0.0026040002703665993,0.0016920007765292983,0.044374999590218026,,,,False,False,False,False,False,False,33.116346759713124,Neutral,0.04386465250705308,0.04348756402638221,0.0003770884806708688,0.0006932222927701517,-0.0003161338120992829,False,False,0.002107924369641696,0.04859084832950142,0.04015915085093463,Normal
1999-03-17,0.039466518908739,0.0430990010499954,0.0440099984407424,0.0420570001006126,0.0432289987802505,51360000,1999,3,1,17,Wednesday,0.006069304194459502,-0.0001299977302550992,0.0019529983401298037,0.0001299977302550992,0.044459649734199004,,,,False,False,False,False,False,False,36.88051479688044,Neutral,0.043746859975198046,0.04345878158368689,0.000288078391511154,0.0006121935125183522,-0.0003241151210071982,False,False,0.0020143360891444135,0.04848832191248783,0.04043097755591018,Normal
1999-03-18,0.0399436019361019,0.0436200015246868,0.0442709997296333,0.042187999933958,0.0432289987802505,46320000,1999,3,1,18,Thursday,0.012088458247258016,0.00039100274443629873,0.0020829997956752985,-0.00039100274443629873,0.04453779980540271,,,,False,False,False,False,False,False,43.75187588654174,Neutral,0.04372734329050401,0.04347072380153874,0.00025661948896527065,0.0005410787078077359,-0.00028445921884246524,False,False,0.001945353207030104,0.04842850621946292,0.0406470933913425,Normal
1999-03-19,0.0400626398622989,0.0437499992549419,0.0450519993901252,0.0434900000691413,0.0434900000691413,105312000,1999,3,1,19,Friday,0.002980232134598415,0.00025999918580060094,0.0015619993209839006,-0.00025999918580060094,0.04455079976469274,,,,False,False,False,False,False,False,43.30632659561479,Neutral,0.04373082882349446,0.0434914108721612,0.00023941795133326088,0.0004807465565128409,-0.00024132860517958002,False,False,0.0019388405154561336,0.04842848079560501,0.040673118733780475,Normal
1999-03-22,0.0388703756034374,0.0424479991197586,0.0447920002043247,0.0424479991197586,0.0446610003709793,36672000,1999,3,1,22,Monday,-0.029760003596713824,-0.002213001251220703,0.0023440010845661025,0.002213001251220703,0.044485699757933574,,,,False,False,False,False,False,False,41.04533136803268,Neutral,0.043533470407535094,0.04341412111272397,0.00011934929481112466,0.0004084671041724977,-0.00028911780936137304,False,False,0.0019883698324510545,0.04846243942283568,0.04050896009303147,Normal
1999-03-23,0.0364858545362949,0.0398439988493919,0.0427079983055591,0.0390629991888999,0.0427079983055591,163968000,1999,3,1,23,Tuesday,-0.06134565407947801,-0.0028639994561672003,0.003644999116659206,0.0028639994561672003,0.04418624974787231,,,,False,False,False,False,False,False,42.30860135261817,Neutral,0.04296585939858998,0.04314966761173641,-0.0001838082131464247,0.0002900120407087133,-0.000473820253855138,False,False,0.002213064593335203,0.04861237893454272,0.0397601205612019,Normal
1999-03-24,0.0362468548119068,0.0395830012857914,0.0398439988493919,0.0380209982395172,0.0395830012857914,60864000,1999,3,1,24,Wednesday,-0.0065504861745193654,0.0,0.0018230006098747045,0.0,0.04369144979864355,,,,False,False,False,False,False,False,44.000742448946475,Neutral,0.04244541968892866,0.04288547010611085,-0.00044005041718218896,0.00014399954913053284,-0.0005840499663127218,False,False,0.0020690144043958815,0.04782947860743531,0.03955342098985178,Normal
1999-03-25,0.0367239452898502,0.0401040017604827,0.0416669994592666,0.0393229983747005,0.0394529998302459,40320000,1999,3,1,25,Thursday,0.01316222766762043,0.0006510019302367956,0.0023440010845661025,-0.0006510019302367956,0.04330079983919855,,,,False,False,False,False,False,False,36.937875228803364,Neutral,0.04208520154609082,0.0426794354138421,-0.0005942338677512801,-3.6471342458297584e-06,-0.0005905867335054503,False,False,0.0019641248833307126,0.047229049605859975,0.03937255007253713,Normal
1999-03-26,0.0399436019361019,0.0436200015246868,0.0437499992549419,0.0406249985098838,0.0406249985098838,88272000,1999,3,1,26,Friday,0.0876720429348441,0.002995003014803002,0.0031250007450581013,-0.002995003014803002,0.04319664984941479,,,,True,False,False,False,False,False,47.36994825161548,Neutral,0.042321324619720976,0.04274910697760838,-0.0004277823578874018,-8.847417897414417e-05,-0.00033930817891325766,False,False,0.001883617990401707,0.046963885830218204,0.03942941386861138,Normal
1999-03-29,0.0411358661949634,0.0449220016598701,0.0459639988839626,0.0441409982740879,0.0449220016598701,65952000,1999,3,1,29,Monday,0.029848695315758622,0.0,0.0018230006098746976,0.0,0.043144549988210164,,,,True,False,False,False,False,False,46.96882377891521,Neutral,0.04272142877974392,0.042910062139257396,-0.0001886333595134751,-0.00010850601508201036,-8.012734443146474e-05,False,False,0.0018162518985625933,0.04677705378533535,0.039512046191084976,Normal
1999-03-30,0.0376781225204467,0.0411459989845752,0.0454429984092712,0.0408850014209747,0.0450519993901252,69504000,1999,3,1,30,Tuesday,-0.08405686602937135,-0.003906000405549996,0.004557996988296502,0.003906000405549996,0.0429231999441981,,,,False,False,False,False,False,False,40.000989374194795,Neutral,0.04247905496510258,0.04277939079446612,-0.000300335829363535,-0.00014687197793831529,-0.0001534638514252197,False,False,0.001773987015511578,0.046471173975221255,0.03937522591317494,Normal
1999-03-31,0.0403007380664348,0.0440099984407424,0.0445309989154338,0.0404950007796287,0.0424479991197586,153600000,1999,3,1,31,Wednesday,0.06960578250247007,0.0015619993209838035,0.004035998135805102,-0.0015619993209838035,0.04300129991024729,,,,True,False,False,False,False,False,51.8513239763974,Neutral,0.042714584730585634,0.04287054691641251,-0.00015596218582687726,-0.00014869001951602767,-7.272166310849594e-06,False,False,0.0017863059758453468,0.04657391186193798,0.03942868795855659,Normal
1999-04-01,0.0391084626317024,0.0427079983055591,0.0442709997296333,0.0419269986450672,0.0440099984407424,30432000,1999,4,2,1,Thursday,-0.029584189532212535,-0.0013020001351832997,0.0023440010845660955,0.0013020001351832997,0.04305989984422918,,,,False,False,False,False,False,False,50.60146002259568,Neutral,0.0427135714344277,0.04285850627857152,-0.0001449348441438167,-0.00014793898444158548,3.0041402977687914e-06,True,False,0.0017546499667468252,0.04656919977772283,0.03955059991073553,Normal
1999-04-05,0.0379162020981311,0.0414059981703758,0.0432289987802505,0.0411459989845752,0.042187999933958,98640000,1999,4,2,5,Monday,-0.03048609597359253,-0.0007820017635821949,0.0020829997956752985,0.0007820017635821949,0.04293619971722361,0.042601599842309906,,,False,False,False,False,False,False,43.20864483381638,Neutral,0.04251240631688125,0.04275091308537183,-0.00023850676849057617,-0.00016605254125138364,-7.245422723919253e-05,False,True,0.001780802960491371,0.04649780563820635,0.039374593796240864,Normal
1999-04-06,0.0369629450142383,0.0403649993240833,0.0419269986450672,0.0395830012857914,0.041797000914812,69696000,1999,4,2,6,Tuesday,-0.025141257119537186,-0.0014320015907286973,0.002343997359275804,0.0014320015907286973,0.042727899737656075,0.04258857980370517,,,False,False,False,False,False,False,44.02473497660948,Neutral,0.04218203601029695,0.04257417873268379,-0.0003921427223868429,-0.0002112705774784755,-0.0001808721449083674,False,False,0.0018274778974416614,0.046382855532539395,0.039072943942772755,Normal
1999-04-07,0.0400626398622989,0.0437499992549419,0.0440099984407424,0.0403649993240833,0.0406249985098838,89280000,1999,4,2,7,Wednesday,0.08385977920329046,0.0031250007450581013,0.003644999116659102,-0.0031250007450581013,0.04261719975620505,0.04255731977522369,,,True,True,False,False,False,False,51.36609364805655,Neutral,0.04242326112485771,0.04266127654914736,-0.00023801542428964623,-0.00021661954684070963,-2.1395877448936596e-05,False,False,0.0016824339178039065,0.045982067591812864,0.03925233192059724,Normal
1999-04-08,0.040777813643217,0.0445309989154338,0.0458329990506172,0.0434900000691413,0.0440099984407424,130128000,1999,4,2,8,Thursday,0.017851421115251398,0.0005210004746913979,0.0023429989814758995,-0.0005210004746913979,0.042584649659693205,0.04261199973523611,,,True,True,False,False,False,False,51.89105639453332,Neutral,0.042747528477254035,0.04279977450220561,-5.224602495157438e-05,-0.00018374484246288259,0.0001314988175113082,True,False,0.0016358536526591104,0.045856356965011426,0.039312942354374984,Normal
1999-04-09,0.0400626398622989,0.0437499992549419,0.0447920002043247,0.0434900000691413,0.0447920002043247,48624000,1999,4,2,9,Friday,-0.017538336877981342,-0.0010420009493828028,0.0013020001351834037,0.0010420009493828028,0.042610699683427775,0.042653659731149624,,,True,True,False,False,False,False,50.0,Neutral,0.04290175475074448,0.04287016152092682,3.159322981766133e-05,-0.00014067722800677383,0.00017227045782443516,False,False,0.0016507352126073817,0.04591217010864254,0.03930922925821301,Normal
1999-04-12,0.0383932814002037,0.0419269986450672,0.0432289987802505,0.0411459989845752,0.0432289987802505,33312000,1999,4,2,12,Monday,-0.04166858607817636,-0.0013020001351832997,0.0020829997956752985,0.0013020001351832997,0.0425846496596932,0.04266147971153255,,,False,False,False,False,False,False,48.968683461813725,Neutral,0.042751792272947974,0.04280029760419648,-4.850533124850509e-05,-0.00012224284865512008,7.373751740661499e-05,False,False,0.001657534816057338,0.045899719291807875,0.03926958002757852,Normal
1999-04-13,0.0368429645895957,0.0402339994907379,0.0427079983055591,0.0395830012857914,0.0427079983055591,36144000,1999,4,2,13,Tuesday,-0.04037968872185138,-0.0024739988148212017,0.0031249970197677057,0.0024739988148212017,0.04238279964774842,0.04267449967563148,,,False,False,False,False,False,False,50.80088851270824,Neutral,0.042364439537223346,0.04261020144764399,-0.0002457619104206457,-0.00014694666100822522,-9.88152494124205e-05,False,True,0.0016869143860967434,0.04575662841994191,0.03900897087555494,Normal
1999-04-14,0.0357706695795059,0.0390629991888999,0.0410160012543201,0.0390629991888999,0.0401040017604827,48288000,1999,4,2,14,Wednesday,-0.029104745157328304,-0.0010410025715828011,0.0019530020654202063,0.0010410025715828011,0.042193999700248196,0.04264845967292781,,,False,False,False,False,False,False,48.970619056264546,Neutral,0.04185652563748128,0.04234744572477406,-0.000490920087292776,-0.0002157413462651354,-0.00027517874102764067,False,False,0.0018377327621154757,0.04586946522447915,0.03851853417601724,Normal
1999-04-15,0.0367239452898502,0.0401040017604827,0.0401040017604827,0.0390629991888999,0.0401040017604827,35856000,1999,4,2,15,Thursday,0.02664932527450703,0.0,0.0010410025715828011,0.0,0.04204424973577257,0.04270573973655696,,,False,False,False,False,False,False,50.0,Neutral,0.0415869065794815,0.04218126469038211,-0.0005943581109006113,-0.0002914646991922306,-0.0003028934117083807,False,False,0.0018816081490110304,0.045807466033794625,0.03828103343775051,Normal
1999-04-16,0.0379162020981311,0.0414059981703758,0.0420570001006126,0.0398439988493919,0.0398439988493919,38928000,1999,4,2,16,Friday,0.032465498522295855,0.0015619993209839006,0.002213001251220696,-0.0015619993209839006,0.04193354956805701,0.04277343973517413,,,False,False,False,False,False,False,45.30214865021458,Neutral,0.04155907451654216,0.04212383754075201,-0.0005647630242098522,-0.00034612436419575494,-0.0002186386600140973,False,False,0.0018488661691894131,0.04563128190643584,0.038235817229678185,Normal
1999-04-19,0.0362468548119068,0.0395830012857914,0.0419269986450672,0.0390629991888999,0.0419269986450672,31296000,1999,4,2,19,Monday,-0.04402736234212268,-0.002343997359275804,0.0028639994561673043,0.002343997359275804,0.04172519966959949,0.04276301972568031,,,False,False,False,False,False,False,38.91633555118458,Neutral,0.041255063250272804,0.04193562744779196,-0.0006805641975191554,-0.000413012330860435,-0.00026755186665872036,False,False,0.0018680866975037936,0.045461373064607076,0.03798902627459191,Normal
1999-04-20,0.035531673580408,0.0388020016252994,0.0411459989845752,0.0384109988808631,0.0395830012857914,67680000,1999,4,2,20,Tuesday,-0.01973068325095262,-0.0007809996604919989,0.0027350001037121027,0.0007809996604919989,0.041542899794876534,0.04271353974938388,,,False,False,False,False,False,False,44.44286844263037,Neutral,0.04087766915412305,0.041703507016496215,-0.0008258378623731619,-0.0004955774371629804,-0.0003302604252101815,False,False,0.001969012484964713,0.04548092476480596,0.03760487482494711,Normal
